Person,Vote
24145,0
24146,1
24147,0
24148,0
24149,0
24150,0
24151,0
24152,1
24153,0
24154,0
24155,1
24156,0
24157,0
24158,0
24159,0
24160,0
24161,1
24162,1
24163,0
24164,0
24165,0
24166,1
24167,0
24168,1
24169,1
24170,0
24171,0
24172,0
24173,1
24174,1
24175,0
24176,0
24177,1
24178,1
24179,0
24180,0
24181,0
24182,1
24183,0
24184,0
24185,1
24186,0
24187,0
24188,0
24189,1
24190,1
24191,1
24192,0
24193,1
24194,1
24195,0
24196,0
24197,0
24198,1
24199,0
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,1
24209,1
24210,1
24211,0
24212,1
24213,1
24214,1
24215,1
24216,1
24217,0
24218,0
24219,1
24220,1
24221,0
24222,1
24223,0
24224,0
24225,1
24226,1
24227,0
24228,0
24229,1
24230,0
24231,1
24232,1
24233,0
24234,0
24235,1
24236,1
24237,1
24238,1
24239,0
24240,1
24241,1
24242,1
24243,1
24244,1
24245,1
24246,1
24247,0
24248,1
24249,0
24250,0
24251,1
24252,1
24253,0
24254,0
24255,1
24256,0
24257,0
24258,1
24259,1
24260,1
24261,0
24262,0
24263,1
24264,0
24265,1
24266,0
24267,0
24268,0
24269,0
24270,0
24271,1
24272,1
24273,1
24274,0
24275,1
24276,0
24277,0
24278,1
24279,1
24280,0
24281,1
24282,1
24283,0
24284,0
24285,0
24286,0
24287,1
24288,0
24289,1
24290,0
24291,1
24292,1
24293,1
24294,1
24295,1
24296,0
24297,1
24298,1
24299,1
24300,0
24301,1
24302,0
24303,1
24304,0
24305,1
24306,0
24307,1
24308,1
24309,1
24310,0
24311,0
24312,1
24313,0
24314,0
24315,1
24316,1
24317,0
24318,0
24319,0
24320,0
24321,1
24322,1
24323,0
24324,1
24325,0
24326,1
24327,1
24328,0
24329,0
24330,0
24331,1
24332,1
24333,1
24334,1
24335,0
24336,1
24337,0
24338,0
24339,1
24340,0
24341,0
24342,1
24343,0
24344,1
24345,1
24346,1
24347,0
24348,0
24349,0
24350,1
24351,1
24352,0
24353,0
24354,1
24355,0
24356,1
24357,1
24358,1
24359,0
24360,0
24361,1
24362,0
24363,1
24364,0
24365,0
24366,0
24367,0
24368,1
24369,0
24370,0
24371,1
24372,0
24373,0
24374,1
24375,0
24376,0
24377,0
24378,1
24379,0
24380,1
24381,1
24382,0
24383,0
24384,1
24385,1
24386,0
24387,0
24388,0
24389,1
24390,0
24391,1
24392,0
24393,0
24394,1
24395,0
24396,0
24397,1
24398,0
24399,1
24400,1
24401,0
24402,1
24403,0
24404,1
24405,1
24406,1
24407,0
24408,1
24409,0
24410,0
24411,1
24412,1
24413,1
24414,1
24415,0
24416,1
24417,1
24418,1
24419,0
24420,0
24421,0
24422,0
24423,0
24424,0
24425,0
24426,1
24427,1
24428,0
24429,0
24430,0
24431,0
24432,1
24433,1
24434,0
24435,1
24436,0
24437,0
24438,1
24439,0
24440,0
24441,0
24442,0
24443,1
24444,1
24445,0
24446,1
24447,0
24448,0
24449,0
24450,0
24451,0
24452,0
24453,0
24454,1
24455,0
24456,0
24457,1
24458,0
24459,0
24460,1
24461,1
24462,1
24463,1
24464,1
24465,1
24466,0
24467,1
24468,0
24469,0
24470,0
24471,0
24472,1
24473,1
24474,0
24475,0
24476,0
24477,1
24478,0
24479,0
24480,0
24481,1
24482,1
24483,1
24484,1
24485,1
24486,0
24487,0
24488,0
24489,0
24490,0
24491,0
24492,1
24493,1
24494,1
24495,1
24496,1
24497,1
24498,0
24499,1
24500,0
24501,0
24502,0
24503,0
24504,0
24505,1
24506,1
24507,0
24508,0
24509,1
24510,1
24511,1
24512,1
24513,0
24514,0
24515,1
24516,1
24517,0
24518,0
24519,1
24520,1
24521,0
24522,1
24523,0
24524,1
24525,0
24526,0
24527,1
24528,1
24529,0
24530,0
24531,0
24532,0
24533,0
24534,0
24535,0
24536,1
24537,0
24538,0
24539,0
24540,0
24541,1
24542,0
24543,1
24544,1
24545,0
24546,1
24547,1
24548,1
24549,1
24550,1
24551,0
24552,0
24553,0
24554,1
24555,0
24556,0
24557,1
24558,0
24559,1
24560,0
24561,0
24562,0
24563,0
24564,0
24565,0
24566,0
24567,1
24568,0
24569,1
24570,1
24571,1
24572,1
24573,1
24574,0
24575,1
24576,0
24577,1
24578,1
24579,1
24580,0
24581,1
24582,0
24583,0
24584,1
24585,0
24586,0
24587,0
24588,1
24589,0
24590,1
24591,1
24592,0
24593,1
24594,0
24595,0
24596,1
24597,0
24598,1
24599,0
24600,1
24601,1
24602,0
24603,0
24604,0
24605,1
24606,1
24607,0
24608,0
24609,1
24610,1
24611,1
24612,1
24613,0
24614,0
24615,1
24616,0
24617,1
24618,0
24619,0
24620,1
24621,1
24622,0
24623,1
24624,0
24625,0
24626,0
24627,0
24628,0
24629,1
24630,1
24631,0
24632,0
24633,0
24634,0
24635,1
24636,1
24637,1
24638,0
24639,1
24640,0
24641,1
24642,1
24643,1
24644,0
24645,1
24646,0
24647,1
24648,1
24649,1
24650,0
24651,1
24652,0
24653,1
24654,0
24655,0
24656,0
24657,1
24658,0
24659,0
24660,0
24661,1
24662,0
24663,0
24664,1
24665,0
24666,1
24667,1
24668,0
24669,1
24670,0
24671,0
24672,1
24673,1
24674,1
24675,1
24676,0
24677,0
24678,1
24679,0
24680,1
24681,0
24682,0
24683,0
24684,0
24685,1
24686,0
24687,1
24688,0
24689,1
24690,0
24691,0
24692,0
24693,0
24694,0
24695,1
24696,0
24697,1
24698,1
24699,1
24700,1
24701,0
24702,0
24703,0
24704,0
24705,1
24706,0
24707,0
24708,1
24709,0
24710,1
24711,1
24712,1
24713,0
24714,0
24715,1
24716,0
24717,0
24718,1
24719,1
24720,1
24721,1
24722,0
24723,0
24724,1
24725,0
24726,0
24727,0
24728,1
24729,1
24730,1
24731,1
24732,1
24733,0
24734,1
24735,0
24736,1
24737,1
24738,0
24739,1
24740,0
24741,0
24742,1
24743,1
24744,1
24745,1
24746,0
24747,0
24748,1
24749,0
24750,0
24751,1
24752,1
24753,1
24754,1
24755,1
24756,1
24757,1
24758,1
24759,1
24760,1
24761,1
24762,0
24763,0
24764,0
24765,1
24766,0
24767,0
24768,0
24769,0
24770,0
24771,0
24772,1
24773,0
24774,0
24775,1
24776,1
24777,1
24778,0
24779,0
24780,1
24781,1
24782,1
24783,0
24784,1
24785,0
24786,0
24787,1
24788,0
24789,1
24790,0
24791,0
24792,0
24793,0
24794,0
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,0
24803,0
24804,0
24805,1
24806,1
24807,0
24808,0
24809,0
24810,1
24811,0
24812,0
24813,1
24814,1
24815,1
24816,0
24817,1
24818,0
24819,1
24820,0
24821,0
24822,0
24823,1
24824,0
24825,0
24826,0
24827,0
24828,0
24829,0
24830,0
24831,1
24832,0
24833,1
24834,1
24835,1
24836,0
24837,0
24838,1
24839,0
24840,0
24841,1
24842,0
24843,0
24844,0
24845,1
24846,0
24847,0
24848,1
24849,1
24850,0
24851,0
24852,1
24853,1
24854,0
24855,1
24856,1
24857,0
24858,0
24859,1
24860,1
24861,1
24862,0
24863,0
24864,1
24865,0
24866,0
24867,0
24868,0
24869,1
24870,1
24871,1
24872,0
24873,1
24874,0
24875,1
24876,0
24877,1
24878,1
24879,1
24880,1
24881,0
24882,1
24883,1
24884,1
24885,0
24886,0
24887,0
24888,1
24889,0
24890,1
24891,0
24892,0
24893,1
24894,0
24895,0
24896,0
24897,1
24898,1
24899,0
24900,0
24901,0
24902,0
24903,0
24904,1
24905,1
24906,1
24907,1
24908,0
24909,0
24910,0
24911,0
24912,1
24913,1
24914,1
24915,1
24916,1
24917,0
24918,1
24919,1
24920,1
24921,0
24922,1
24923,1
24924,0
24925,0
24926,0
24927,0
24928,1
24929,1
24930,0
24931,1
24932,0
24933,1
24934,0
24935,0
24936,0
24937,0
24938,0
24939,0
24940,1
24941,0
24942,1
24943,1
24944,0
24945,1
24946,1
24947,1
24948,0
24949,0
24950,1
24951,0
24952,1
24953,0
24954,0
24955,1
24956,1
24957,1
24958,0
24959,0
24960,0
24961,1
24962,1
24963,0
24964,1
24965,0
24966,1
24967,1
24968,1
24969,1
24970,0
24971,1
24972,1
24973,1
24974,0
24975,0
24976,1
24977,1
24978,0
24979,0
24980,0
24981,0
24982,1
24983,1
24984,0
24985,1
24986,1
24987,0
24988,0
24989,0
24990,1
24991,0
24992,0
24993,1
24994,1
24995,1
24996,0
24997,0
24998,1
24999,0
25000,0
25001,0
25002,0
25003,0
25004,1
25005,1
25006,0
25007,1
25008,0
25009,0
25010,0
25011,1
25012,1
25013,0
25014,1
25015,1
25016,1
25017,0
25018,0
25019,0
25020,0
25021,0
25022,1
25023,0
25024,1
25025,1
25026,1
25027,1
25028,0
25029,0
25030,0
25031,0
25032,0
25033,0
25034,0
25035,1
25036,1
25037,0
25038,0
25039,0
25040,0
25041,0
25042,1
25043,0
25044,1
25045,0
25046,0
25047,1
25048,0
25049,0
25050,0
25051,1
25052,0
25053,0
25054,0
25055,1
25056,1
25057,1
25058,1
25059,0
25060,0
25061,0
25062,1
25063,1
25064,0
25065,0
25066,1
25067,0
25068,0
25069,0
25070,1
25071,0
25072,0
25073,1
25074,0
25075,0
25076,1
25077,0
25078,1
25079,0
25080,1
25081,1
25082,0
25083,0
25084,1
25085,0
25086,1
25087,1
25088,0
25089,1
25090,0
25091,1
25092,1
25093,0
25094,1
25095,0
25096,0
25097,1
25098,0
25099,1
25100,1
25101,1
25102,1
25103,1
25104,0
25105,1
25106,1
25107,1
25108,0
25109,0
25110,1
25111,1
25112,0
25113,1
25114,1
25115,0
25116,1
25117,0
25118,1
25119,0
25120,1
25121,0
25122,0
25123,1
25124,1
25125,1
25126,0
25127,0
25128,0
25129,1
25130,1
25131,1
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,0
25142,1
25143,1
25144,0
25145,1
25146,0
25147,0
25148,0
25149,1
25150,0
25151,0
25152,0
25153,0
25154,1
25155,0
25156,1
25157,0
25158,1
25159,0
25160,1
25161,0
25162,1
25163,1
25164,1
25165,0
25166,1
25167,0
25168,0
25169,0
25170,1
25171,0
25172,0
25173,1
25174,0
25175,1
25176,0
25177,0
25178,0
25179,0
25180,0
25181,1
25182,1
25183,1
25184,0
25185,0
25186,1
25187,1
25188,1
25189,1
25190,0
25191,0
25192,1
25193,1
25194,1
25195,1
25196,1
25197,0
25198,1
25199,1
25200,0
25201,0
25202,1
25203,1
25204,0
25205,1
25206,0
25207,1
25208,1
25209,0
25210,0
25211,1
25212,0
25213,1
25214,0
25215,0
25216,1
25217,1
25218,1
25219,1
25220,0
25221,0
25222,0
25223,0
25224,0
25225,1
25226,1
25227,1
25228,0
25229,0
25230,0
25231,0
25232,1
25233,1
25234,1
25235,1
25236,0
25237,1
25238,1
25239,0
25240,0
25241,0
25242,1
25243,1
25244,1
25245,1
25246,1
25247,0
25248,1
25249,0
25250,1
25251,1
25252,1
25253,0
25254,1
25255,1
25256,0
25257,1
25258,0
25259,1
25260,0
25261,1
25262,0
25263,0
25264,0
25265,1
25266,0
25267,0
25268,1
25269,1
25270,0
25271,0
25272,0
25273,0
25274,0
25275,0
25276,0
25277,1
25278,0
25279,1
25280,0
25281,0
25282,0
25283,0
25284,0
25285,0
25286,1
25287,0
25288,1
25289,0
25290,0
25291,1
25292,1
25293,1
25294,0
25295,1
25296,1
25297,0
25298,0
25299,0
25300,0
25301,1
25302,0
25303,0
25304,0
25305,1
25306,1
25307,1
25308,0
25309,0
25310,1
25311,1
25312,1
25313,0
25314,0
25315,1
25316,0
25317,0
25318,0
25319,1
25320,1
25321,0
25322,0
25323,1
25324,0
25325,1
25326,0
25327,1
25328,0
25329,0
25330,0
25331,0
25332,0
25333,0
25334,1
25335,0
25336,1
25337,1
25338,0
25339,1
25340,1
25341,1
25342,1
25343,0
25344,1
25345,0
25346,1
25347,0
25348,0
25349,0
25350,1
25351,1
25352,1
25353,1
25354,0
25355,0
25356,1
25357,0
25358,0
25359,0
25360,1
25361,0
25362,1
25363,0
25364,1
25365,0
25366,0
25367,1
25368,0
25369,0
25370,1
25371,1
25372,1
25373,1
25374,0
25375,1
25376,0
25377,0
25378,0
25379,0
25380,1
25381,0
25382,0
25383,1
25384,0
25385,1
25386,0
25387,0
25388,0
25389,1
25390,0
25391,1
25392,1
25393,0
25394,0
25395,1
25396,1
25397,0
25398,1
25399,1
25400,0
25401,0
25402,0
25403,1
25404,0
25405,0
25406,0
25407,0
25408,1
25409,1
25410,1
25411,1
25412,0
25413,0
25414,1
25415,0
25416,1
25417,1
25418,1
25419,0
25420,0
25421,0
25422,1
25423,0
25424,0
25425,0
25426,0
25427,0
25428,0
25429,1
25430,1
25431,1
25432,0
25433,0
25434,1
25435,0
25436,0
25437,0
25438,0
25439,0
25440,1
25441,1
25442,1
25443,0
25444,0
25445,0
25446,0
25447,0
25448,0
25449,0
25450,1
25451,0
25452,0
25453,1
25454,1
25455,0
25456,1
25457,0
25458,1
25459,1
25460,0
25461,1
25462,1
25463,0
25464,1
25465,1
25466,1
25467,0
25468,1
25469,0
25470,0
25471,1
25472,1
25473,1
25474,1
25475,0
25476,0
25477,1
25478,0
25479,1
25480,0
25481,1
25482,0
25483,0
25484,0
25485,1
25486,0
25487,0
25488,1
25489,0
25490,1
25491,1
25492,1
25493,0
25494,1
25495,0
25496,1
25497,1
25498,1
25499,1
25500,0
25501,0
25502,0
25503,0
25504,0
25505,0
25506,1
25507,0
25508,1
25509,0
25510,0
25511,1
25512,0
25513,0
25514,0
25515,1
25516,1
25517,0
25518,1
25519,1
25520,1
25521,0
25522,1
25523,1
25524,0
25525,0
25526,0
25527,0
25528,1
25529,1
25530,1
25531,1
25532,1
25533,1
25534,1
25535,1
25536,1
25537,0
25538,0
25539,1
25540,0
25541,1
25542,0
25543,1
25544,1
25545,1
25546,0
25547,0
25548,0
25549,0
25550,0
25551,1
25552,0
25553,1
25554,0
25555,0
25556,0
25557,1
25558,0
25559,1
25560,1
25561,1
25562,0
25563,0
25564,1
25565,0
25566,0
25567,0
25568,1
25569,0
25570,0
25571,1
25572,1
25573,0
25574,0
25575,1
25576,0
25577,1
25578,1
25579,1
25580,0
25581,0
25582,0
25583,0
25584,0
25585,1
25586,1
25587,0
25588,1
25589,0
25590,1
25591,1
25592,0
25593,1
25594,0
25595,1
25596,1
25597,0
25598,0
25599,0
25600,0
25601,0
25602,0
25603,1
25604,1
25605,0
25606,1
25607,1
25608,0
25609,1
25610,0
25611,1
25612,0
25613,0
25614,1
25615,1
25616,1
25617,0
25618,0
25619,0
25620,0
25621,1
25622,1
25623,1
25624,1
25625,0
25626,0
25627,0
25628,0
25629,1
25630,0
25631,0
25632,1
25633,0
25634,0
25635,1
25636,0
25637,1
25638,1
25639,0
25640,1
25641,1
25642,1
25643,0
25644,1
25645,0
25646,0
25647,1
25648,0
25649,1
25650,0
25651,0
25652,0
25653,1
25654,0
25655,0
25656,0
25657,1
25658,1
25659,1
25660,0
25661,0
25662,1
25663,1
25664,0
25665,1
25666,0
25667,0
25668,1
25669,1
25670,1
25671,0
25672,1
25673,1
25674,1
25675,1
25676,1
25677,0
25678,0
25679,1
25680,0
25681,0
25682,0
25683,1
25684,1
25685,1
25686,1
25687,0
25688,1
25689,0
25690,0
25691,0
25692,0
25693,0
25694,1
25695,1
25696,0
25697,0
25698,1
25699,0
25700,1
25701,0
25702,0
25703,1
25704,1
25705,0
25706,0
25707,1
25708,0
25709,1
25710,1
25711,0
25712,0
25713,1
25714,1
25715,0
25716,1
25717,0
25718,1
25719,0
25720,0
25721,1
25722,1
25723,1
25724,1
25725,0
25726,0
25727,0
25728,0
25729,1
25730,0
25731,1
25732,0
25733,1
25734,1
25735,0
25736,1
25737,1
25738,1
25739,1
25740,0
25741,0
25742,0
25743,0
25744,0
25745,1
25746,1
25747,0
25748,1
25749,0
25750,0
25751,1
25752,1
25753,1
25754,1
25755,1
25756,0
25757,1
25758,0
25759,1
25760,1
25761,0
25762,0
25763,0
25764,1
25765,1
25766,0
25767,1
25768,0
25769,1
25770,0
25771,1
25772,1
25773,1
25774,1
25775,1
25776,1
25777,1
25778,0
25779,0
25780,1
25781,1
25782,1
25783,0
25784,1
25785,1
25786,1
25787,0
25788,1
25789,1
25790,0
25791,1
25792,1
25793,0
25794,1
25795,0
25796,1
25797,1
25798,1
25799,1
25800,1
25801,1
25802,0
25803,0
25804,1
25805,1
25806,1
25807,1
25808,1
25809,0
25810,1
25811,1
25812,0
25813,1
25814,1
25815,1
25816,0
25817,0
25818,1
25819,1
25820,0
25821,1
25822,1
25823,1
25824,1
25825,0
25826,1
25827,1
25828,1
25829,1
25830,1
25831,0
25832,0
25833,1
25834,1
25835,0
25836,1
25837,1
25838,1
25839,1
25840,0
25841,0
25842,0
25843,0
25844,0
25845,1
25846,1
25847,1
25848,0
25849,1
25850,0
25851,1
25852,1
25853,1
25854,1
25855,0
25856,1
25857,1
25858,1
25859,0
25860,1
25861,0
25862,1
25863,0
25864,0
25865,1
25866,0
25867,1
25868,1
25869,1
25870,0
25871,0
25872,1
25873,0
25874,0
25875,1
25876,0
25877,0
25878,0
25879,0
25880,0
25881,0
25882,1
25883,1
25884,0
25885,1
25886,0
25887,0
25888,0
25889,1
25890,1
25891,1
25892,0
25893,1
25894,0
25895,0
25896,0
25897,0
25898,0
25899,1
25900,1
25901,1
25902,1
25903,1
25904,1
25905,0
25906,1
25907,1
25908,0
25909,1
25910,1
25911,1
25912,1
25913,0
25914,1
25915,1
25916,0
25917,1
25918,1
25919,0
25920,0
25921,0
25922,1
25923,0
25924,0
25925,1
25926,1
25927,0
25928,1
25929,1
25930,0
25931,0
25932,0
25933,0
25934,1
25935,1
25936,1
25937,0
25938,0
25939,1
25940,0
25941,1
25942,1
25943,0
25944,0
25945,1
25946,1
25947,0
25948,0
25949,0
25950,0
25951,1
25952,0
25953,1
25954,0
25955,1
25956,1
25957,0
25958,0
25959,0
25960,0
25961,0
25962,0
25963,0
25964,1
25965,1
25966,0
25967,1
25968,1
25969,0
25970,1
25971,0
25972,0
25973,0
25974,0
25975,1
25976,0
25977,0
25978,1
25979,0
25980,0
25981,1
25982,1
25983,1
25984,0
25985,0
25986,1
25987,1
25988,0
25989,1
25990,0
25991,0
25992,1
25993,1
25994,1
25995,1
25996,0
25997,1
25998,1
25999,0
26000,0
26001,1
26002,1
26003,1
26004,1
26005,0
26006,1
26007,1
26008,1
26009,0
26010,0
26011,0
26012,0
26013,0
26014,1
26015,1
26016,0
26017,0
26018,1
26019,0
26020,0
26021,0
26022,0
26023,0
26024,0
26025,1
26026,0
26027,1
26028,1
26029,1
26030,0
26031,0
26032,0
26033,1
26034,1
26035,1
26036,1
26037,1
26038,1
26039,0
26040,1
26041,1
26042,0
26043,1
26044,1
26045,0
26046,1
26047,1
26048,0
26049,1
26050,1
26051,1
26052,1
26053,0
26054,0
26055,1
26056,0
26057,0
26058,1
26059,1
26060,0
26061,1
26062,1
26063,0
26064,0
26065,1
26066,1
26067,1
26068,1
26069,1
26070,1
26071,1
26072,0
26073,0
26074,1
26075,1
26076,1
26077,0
26078,0
26079,0
26080,0
26081,1
26082,0
26083,0
26084,1
26085,0
26086,0
26087,1
26088,1
26089,0
26090,0
26091,1
26092,1
26093,1
26094,1
26095,0
26096,0
26097,0
26098,0
26099,0
26100,0
26101,1
26102,1
26103,0
26104,1
26105,0
26106,0
26107,0
26108,0
26109,0
26110,1
26111,0
26112,1
26113,0
26114,1
26115,0
26116,0
26117,1
26118,0
26119,1
26120,1
26121,1
26122,0
26123,0
26124,1
26125,1
26126,1
26127,1
26128,1
26129,1
26130,0
26131,0
26132,1
26133,1
26134,0
26135,0
26136,1
26137,0
26138,0
26139,0
26140,1
26141,0
26142,0
26143,0
26144,0
26145,0
26146,0
26147,0
26148,1
26149,1
26150,1
26151,0
26152,1
26153,0
26154,1
26155,1
26156,1
26157,1
26158,0
26159,0
26160,0
26161,1
26162,0
26163,1
26164,1
26165,0
26166,0
26167,0
26168,1
26169,0
26170,0
26171,0
26172,1
26173,0
26174,0
26175,1
26176,0
26177,1
26178,0
26179,1
26180,0
26181,1
26182,1
26183,1
26184,1
26185,0
26186,0
26187,0
26188,1
26189,0
26190,0
26191,0
26192,0
26193,0
26194,1
26195,0
26196,0
26197,1
26198,0
26199,1
26200,0
26201,0
26202,0
26203,1
26204,0
26205,0
26206,1
26207,1
26208,1
26209,0
26210,1
26211,0
26212,0
26213,0
26214,1
26215,0
26216,1
26217,1
26218,1
26219,1
26220,0
26221,0
26222,0
26223,1
26224,1
26225,0
26226,1
26227,0
26228,1
26229,0
26230,1
26231,1
26232,1
26233,0
26234,0
26235,0
26236,1
26237,0
26238,0
26239,0
26240,1
26241,1
26242,0
26243,1
26244,0
26245,0
26246,1
26247,1
26248,0
26249,1
26250,1
26251,0
26252,1
26253,0
26254,0
26255,1
26256,1
26257,1
26258,1
26259,0
26260,1
26261,0
26262,0
26263,1
26264,1
26265,1
26266,0
26267,1
26268,1
26269,1
26270,0
26271,0
26272,1
26273,1
26274,0
26275,1
26276,0
26277,0
26278,1
26279,0
26280,1
26281,0
26282,1
26283,0
26284,0
26285,1
26286,0
26287,1
26288,0
26289,0
26290,0
26291,1
26292,1
26293,0
26294,0
26295,0
26296,1
26297,1
26298,1
26299,0
26300,0
26301,0
26302,1
26303,0
26304,1
26305,1
26306,1
26307,0
26308,0
26309,1
26310,1
26311,0
26312,0
26313,0
26314,0
26315,1
26316,1
26317,1
26318,0
26319,0
26320,0
26321,0
26322,1
26323,1
26324,0
26325,1
26326,1
26327,0
26328,1
26329,0
26330,1
26331,1
26332,1
26333,1
26334,0
26335,0
26336,0
26337,0
26338,1
26339,1
26340,1
26341,1
26342,1
26343,0
26344,0
26345,1
26346,1
26347,1
26348,0
26349,0
26350,0
26351,1
26352,1
26353,0
26354,0
26355,1
26356,0
26357,0
26358,1
26359,0
26360,1
26361,0
26362,0
26363,0
26364,0
26365,0
26366,1
26367,1
26368,0
26369,1
26370,1
26371,0
26372,1
26373,0
26374,1
26375,0
26376,0
26377,1
26378,0
26379,1
26380,0
26381,0
26382,0
26383,0
26384,0
26385,0
26386,1
26387,1
26388,1
26389,0
26390,1
26391,1
26392,1
26393,1
26394,0
26395,1
26396,0
26397,1
26398,0
26399,0
26400,0
26401,0
26402,1
26403,0
26404,1
26405,0
26406,1
26407,1
26408,0
26409,1
26410,1
26411,1
26412,0
26413,1
26414,0
26415,0
26416,0
26417,0
26418,1
26419,0
26420,1
26421,1
26422,1
26423,0
26424,1
26425,0
26426,0
26427,0
26428,0
26429,1
26430,1
26431,0
26432,1
26433,1
26434,0
26435,0
26436,1
26437,1
26438,0
26439,0
26440,0
26441,1
26442,0
26443,0
26444,0
26445,1
26446,0
26447,0
26448,1
26449,1
26450,0
26451,0
26452,1
26453,1
26454,0
26455,0
26456,1
26457,0
26458,0
26459,1
26460,1
26461,0
26462,0
26463,1
26464,1
26465,0
26466,1
26467,1
26468,0
26469,0
26470,0
26471,1
26472,1
26473,1
26474,0
26475,0
26476,0
26477,0
26478,0
26479,1
26480,1
26481,0
26482,1
26483,1
26484,0
26485,1
26486,1
26487,0
26488,0
26489,1
26490,1
26491,0
26492,0
26493,0
26494,0
26495,0
26496,1
26497,1
26498,0
26499,1
26500,1
26501,1
26502,0
26503,1
26504,0
26505,1
26506,1
26507,0
26508,0
26509,1
26510,1
26511,0
26512,1
26513,0
26514,0
26515,0
26516,1
26517,0
26518,1
26519,0
26520,1
26521,0
26522,0
26523,1
26524,1
26525,0
26526,1
26527,0
26528,0
26529,1
26530,0
26531,1
26532,0
26533,1
26534,1
26535,0
26536,1
26537,1
26538,1
26539,0
26540,1
26541,0
26542,0
26543,1
26544,0
26545,1
26546,0
26547,1
26548,0
26549,1
26550,1
26551,0
26552,0
26553,0
26554,1
26555,1
26556,0
26557,1
26558,0
26559,0
26560,1
26561,0
26562,1
26563,1
26564,0
26565,1
26566,1
26567,0
26568,1
26569,0
26570,1
26571,1
26572,0
26573,1
26574,0
26575,0
26576,1
26577,1
26578,1
26579,1
26580,0
26581,0
26582,0
26583,1
26584,0
26585,0
26586,1
26587,0
26588,0
26589,0
26590,1
26591,1
26592,1
26593,0
26594,0
26595,0
26596,0
26597,0
26598,0
26599,0
26600,1
26601,0
26602,0
26603,0
26604,0
26605,1
26606,1
26607,1
26608,1
26609,1
26610,0
26611,0
26612,1
26613,0
26614,0
26615,1
26616,1
26617,1
26618,1
26619,0
26620,1
26621,0
26622,1
26623,1
26624,1
26625,1
26626,0
26627,0
26628,0
26629,1
26630,0
26631,1
26632,1
26633,0
26634,0
26635,1
26636,0
26637,0
26638,1
26639,0
26640,0
26641,0
26642,1
26643,1
26644,0
26645,0
26646,0
26647,0
26648,0
26649,1
26650,1
26651,1
26652,1
26653,1
26654,1
26655,1
26656,0
26657,1
26658,0
26659,1
26660,1
26661,1
26662,1
26663,0
26664,1
26665,1
26666,0
26667,0
26668,1
26669,0
26670,0
26671,0
26672,0
26673,0
26674,0
26675,1
26676,0
26677,0
26678,0
26679,0
26680,0
26681,1
26682,1
26683,1
26684,0
26685,1
26686,1
26687,1
26688,0
26689,1
26690,1
26691,1
26692,1
26693,0
26694,0
26695,0
26696,0
26697,1
26698,1
26699,0
26700,0
26701,1
26702,1
26703,1
26704,1
26705,1
26706,1
26707,0
26708,0
26709,1
26710,1
26711,1
26712,1
26713,0
26714,0
26715,1
26716,0
26717,0
26718,0
26719,0
26720,1
26721,1
26722,0
26723,1
26724,0
26725,0
26726,0
26727,0
26728,0
26729,0
26730,0
26731,0
26732,0
26733,0
26734,0
26735,0
26736,0
26737,1
26738,0
26739,1
26740,1
26741,1
26742,1
26743,1
26744,0
26745,0
26746,0
26747,0
26748,1
26749,0
26750,1
26751,1
26752,0
26753,0
26754,0
26755,1
26756,0
26757,0
26758,0
26759,1
26760,0
26761,1
26762,0
26763,0
26764,0
26765,0
26766,0
26767,0
26768,0
26769,0
26770,1
26771,1
26772,1
26773,0
26774,1
26775,0
26776,1
26777,1
26778,1
26779,1
26780,1
26781,1
26782,0
26783,1
26784,0
26785,1
26786,0
26787,0
26788,0
26789,1
26790,1
26791,0
26792,1
26793,1
26794,0
26795,0
26796,1
26797,0
26798,0
26799,0
26800,1
26801,1
26802,0
26803,1
26804,1
26805,1
26806,1
26807,1
26808,0
26809,0
26810,0
26811,1
26812,1
26813,1
26814,1
26815,1
26816,0
26817,1
26818,0
26819,0
26820,1
26821,0
26822,0
26823,1
26824,1
26825,0
26826,0
26827,1
26828,0
26829,0
26830,0
26831,1
26832,0
26833,0
26834,0
26835,1
26836,1
26837,1
26838,1
26839,1
26840,0
26841,1
26842,0
26843,1
26844,1
26845,0
26846,1
26847,1
26848,1
26849,1
26850,0
26851,0
26852,1
26853,0
26854,1
26855,1
26856,0
26857,0
26858,1
26859,1
26860,0
26861,0
26862,0
26863,0
26864,1
26865,0
26866,1
26867,1
26868,0
26869,0
26870,0
26871,0
26872,0
26873,0
26874,0
26875,0
26876,1
26877,1
26878,1
26879,1
26880,0
26881,1
26882,1
26883,1
26884,1
26885,1
26886,0
26887,1
26888,1
26889,0
26890,1
26891,1
26892,0
26893,1
26894,1
26895,0
26896,1
26897,1
26898,1
26899,0
26900,1
26901,0
26902,0
26903,1
26904,1
26905,0
26906,0
26907,0
26908,0
26909,1
26910,0
26911,0
26912,0
26913,0
26914,1
26915,1
26916,1
26917,0
26918,1
26919,0
26920,1
26921,0
26922,1
26923,0
26924,0
26925,0
26926,1
26927,0
26928,1
26929,1
26930,1
26931,1
26932,1
26933,0
26934,1
26935,1
26936,0
26937,0
26938,1
26939,0
26940,0
26941,0
26942,0
